x,y,z
-79.65361454,96.17581526,5.895195702
-79.62534408,96.60826272,5.890240015
-79.60209777,97.04038107,5.885238645
-79.58196328,97.47219315,5.88024082
-79.56768561,97.90384397,5.875244861
-79.55653126,98.33518414,5.870241483
-79.55029018,98.7661553,5.864290181
-79.54904983,99.19652386,5.858298972
-79.55185307,99.62598924,5.852293857
-79.55866252,100.0543656,5.846289267
-79.57039981,100.4815932,5.840300095
-79.58525402,100.9078143,5.833348123
-79.60501736,101.333119,5.826343923
-79.62879678,101.757693,5.819350939
-79.65759761,102.1815444,5.812338508
-79.69034541,102.6047411,5.804401112
-79.72718069,103.02725,5.797344194
-79.76889432,103.4488429,5.789401082
-79.81379422,103.8694128,5.781392138
-79.86356424,104.2885884,5.772438436
-79.91734463,104.7064454,5.764393389
-79.97602164,105.1229496,5.756403845
-80.03886035,105.5383182,5.747448521
-80.10570808,105.9526589,5.739393065
-80.17548443,106.3662079,5.730452002
-80.2502925,106.7786335,5.7214449
-80.33009273,107.1899264,5.711488409
-80.41285307,107.6004652,5.702449667
-80.5006559,108.0098098,5.692493647
-80.59232087,108.4181982,5.682508601
-80.6881774,108.8255542,5.673452119
-80.7880554,109.2319249,5.66349446
-80.89283976,109.6370962,5.652540596
-81.0005596,110.0415985,5.642503741
-81.11335727,110.4448759,5.632499357
-81.2291113,110.8475418,5.621558412
-81.34996217,111.2489903,5.610548893
-81.4746467,111.6496186,5.600508264
-81.60449343,112.0490298,5.589550556
-81.73731816,112.4479545,5.578552634
-81.87498257,112.8457613,5.566610211
-82.01671504,113.2426329,5.555564328
-82.16273223,113.6383372,5.544547572
-82.31321451,114.032634,5.533567155
-82.46708371,114.425798,5.522565449
-82.6259138,114.8171151,5.511559423
-82.78781212,115.2072884,5.499606509
-82.95460388,115.5954928,5.488553038
-83.12521668,115.982122,5.477565009
-83.29912105,116.367354,5.467510285
-83.47785777,116.7504387,5.456561813
-83.65993169,117.1320163,5.445548085
-83.84642011,117.5115328,5.434563523
-84.03620874,117.8895205,5.423566862
-84.22999238,118.2656038,5.413515857
-84.42779738,118.6397284,5.402566812
-84.62888026,119.0122709,5.391553816
-84.83353998,119.3830699,5.380561269
-85.04218127,119.751899,5.370517642
-85.25412159,120.119168,5.359564446
-85.47076461,120.4841018,5.348569536
-85.69080333,120.8475255,5.337559833
-85.91445613,121.2093443,5.327515351
-86.14147638,121.5697247,5.316558413
-86.37279718,121.9281172,5.304631181
-86.60756344,122.285107,5.293582137
-86.84640933,122.6402984,5.282579487
-87.08831762,122.9944481,5.271576472
-87.33498015,123.3464454,5.260579831
-87.5858486,123.6966614,5.249576356
-87.83983576,124.0459121,5.239518277
-88.0981723,124.3934207,5.228587277
-88.36016884,124.7397344,5.217580698
-88.62654992,125.0843285,5.206595322
-88.89667111,125.427797,5.19558377
-89.17120084,125.7695952,5.185538151
-89.44951874,126.1100785,5.175554884
-89.73200986,126.4488457,5.164621525
-90.01815969,126.786335,5.155498471
-90.30854012,127.1219948,5.145565632
-90.60252741,127.4562862,5.135560292
-90.90017542,127.7891994,5.125564583
-91.20146037,128.120718,5.115580782
-91.50675769,128.4504009,5.105565322
-91.81570259,128.7785811,5.096531215
-92.12867032,129.104909,5.086585613
-92.44520004,129.4297256,5.077533753
-92.76520187,129.7530256,5.067587441
-93.08866334,130.0747827,5.058537129
-93.41557504,130.3949909,5.049534632
-93.7468599,130.7127092,5.040545967
-94.0815699,131.0287286,5.031548868
-94.41908489,131.3435081,5.023495032
-94.76072808,131.655594,5.015497589
-95.10481518,131.9668474,5.00749267
-95.45212324,132.2765121,4.999502914
-95.80287584,132.5845862,4.992441222
-96.15625834,132.8922135,4.985449694
-96.51310231,133.1983734,4.978448974
-96.87329276,133.5029703,4.972394026
-97.23557014,133.8073241,4.96638834
-97.60098687,134.1101203,4.960393658
-97.96838393,134.4127319,4.954401349
-98.33811143,134.7146855,4.948403598
-98.7097386,135.0164921,4.943339535
-99.08323579,135.3181957,4.93741333
-99.45903569,135.6192147,4.931414324
-99.83751614,135.9190365,4.92541927
-100.2175151,136.2190909,4.919418183
-100.5993021,136.5190331,4.913419339
-100.9829074,136.8188339,4.908352769
-101.3690919,137.1174379,4.902432684
-101.7567781,137.4162517,4.89643642
-102.1466948,137.7143719,4.891362887
-102.5384004,138.0122585,4.887291833
-102.9326021,138.3088958,4.882372125
-103.3282562,138.6056921,4.878300443
-103.7260622,138.9017347,4.875225661
-104.1256308,139.1975268,4.871303692
-104.5265694,139.4935375,4.869151774
-104.9299561,139.7883318,4.867153683
-105.3347916,140.083268,4.866077058
-105.7412392,140.3779792,4.865078036
-106.1490068,140.6728676,4.865
-106.5584364,140.9675701,4.864079423
-106.9692428,141.2624881,4.864920299
-107.3812843,141.5578357,4.865
-107.7951012,141.8528451,4.865
-108.2098028,142.1486087,4.865917597
-108.6264671,142.4435702,4.866
-109.0440851,142.7392756,4.866
-109.4629584,143.0352451,4.866
-109.8834503,143.3310054,4.866
-110.3048472,143.627556,4.86508567
-110.728233,143.9233325,4.864086715
-111.1529662,144.2192071,4.863087138
-111.5789286,144.5152415,4.862087022
-112.0061126,144.811709,4.860177044
-112.4350718,145.1078304,4.858176821
-112.8656731,145.403678,4.856177851
-113.2971446,145.7002869,4.854179886
-113.7301865,145.996467,4.852179277
-114.1647445,146.2922882,4.850180485
-114.600537,146.5882086,4.848181023
-115.0378498,146.8838666,4.847091667
-115.4768547,147.1790231,4.845182894
-115.9169866,147.4744717,4.844093001
-116.3587327,147.7694574,4.84218673
-116.8013288,148.0651565,4.841094066
-117.2457991,148.3600241,4.839189667
-117.6915211,148.654903,4.837190488
-118.1384033,148.9498881,4.836095295
-118.587166,149.2439528,4.835095399
-119.0367629,149.5386557,4.833192165
-119.4881761,149.8324951,4.832096955
-119.9408269,150.1263313,4.831097512
-120.3946564,150.4202841,4.830097673
-120.8499433,150.7139503,4.828197617
-121.3068027,151.0070223,4.8270989
-121.7651046,151.299703,4.82519998
-122.224555,151.5924165,4.824100967
-122.6858019,151.8841692,4.822204321
-123.1486954,152.1752686,4.82110217
-123.6123839,152.4670347,4.819205242
-124.0778214,152.7579142,4.818103388
-124.5444548,153.0487502,4.816207903
-125.0128455,153.338606,4.815104807
-125.4828045,153.62775,4.814104671
-125.9538799,153.9168605,4.813104289
-126.4262579,154.2056079,4.811210326
-126.9003845,154.493311,4.810106559
-127.3757194,154.7809731,4.808215465
-127.8525607,155.0680501,4.807107839
-128.3308918,155.3544206,4.805213842
-128.8101537,155.6410002,4.804108013
-129.2914726,155.9259413,4.802217956
-129.7739504,156.2106974,4.800219667
-130.2574948,156.4954939,4.798221096
-130.7425134,156.77968,4.797110282
-131.2292085,157.0627413,4.79522091
-131.7171802,157.345274,4.794112106
-132.2063748,157.6274984,4.793111708
-132.6971118,157.9089665,4.791227188
-133.1890915,158.1900685,4.790113635
-133.6826929,158.470085,4.789113982
-134.1773818,158.7499735,4.78811438
-134.6736355,159.0287974,4.788
-135.1707165,159.3078429,4.787115258
-135.6699316,159.5848301,4.787
-136.1700514,159.8618965,4.786115897
-136.6712608,160.1385881,4.786
-137.1741624,160.4138324,4.785116973
-137.6783893,160.6885387,4.784118041
-138.1836819,160.9632184,4.784
-138.6903124,161.2372023,4.783119699
-139.1983047,161.5103823,4.782119479
-139.707474,161.7830655,4.781120639
-140.2179726,162.0549834,4.780121384
-140.7292708,162.3271422,4.779120801
-141.2422238,162.5979021,4.778122133
-141.7560014,162.8687848,4.777122565
-142.2706289,163.1396533,4.777
-142.7864839,163.4097649,4.777
-143.303447,163.6793527,4.777
-143.8214839,163.9484965,4.777
-144.3404469,164.2175418,4.77612438
-144.8605101,164.4861866,4.776
-145.3813079,164.7550822,4.776
-145.9032894,165.0232635,4.776
-146.4258087,165.2919551,4.776
-146.9496784,165.5596339,4.776
-147.4741416,165.8278053,4.776
-147.9996044,166.0956615,4.776
-148.5259741,166.3634062,4.776
-149.0532139,166.6310858,4.775130277
-149.5811165,166.8990364,4.774130461
-150.1098146,167.1669496,4.774
-150.6396776,167.4340772,4.773130797
-151.1700622,167.7017018,4.77213171
-151.7015561,167.9686456,4.771132413
-152.2339234,168.235395,4.771
-152.7669341,168.5024004,4.770133332
-153.3007084,168.7693542,4.769133505
-153.8352682,169.0362011,4.768134078
-154.3706166,169.3029433,4.767135044
-154.9071245,169.5689015,4.766135709
-155.4439988,169.8357033,4.765135943
-155.9820762,170.1015181,4.765
-156.5207906,170.3673772,4.76413768
-157.0602249,170.6331664,4.763138472
-157.6006025,170.8984901,4.762137773
-158.1419369,171.1632994,4.761138493
-158.6838898,171.4282764,4.76013858
-159.226744,171.6928532,4.759140177
-159.7705513,171.9568999,4.758140531
-160.3151357,172.2207666,4.757141035
-160.8608034,172.4838156,4.756141386
-161.406752,172.7476493,4.75514148
-161.9541502,173.0097798,4.754142062
-162.5019064,173.2725208,4.753142507
-163.0507953,173.5342698,4.752144009
-163.6006335,173.795337,4.751144303
-164.1510528,174.0565359,4.75014354
-164.7023422,174.3173357,4.749144308
-165.2543691,174.5779445,4.748145806
-165.8072481,174.8380334,4.747146025
-166.3608425,175.0979116,4.746146494
-166.9154586,175.3569474,4.746
-167.4703269,175.6167387,4.745147159
-168.0262756,175.8755339,4.745
-168.5831573,176.1336276,4.74414873
-169.1402465,176.3925204,4.744
-169.6983761,176.6504044,4.744
-170.2571056,176.9082795,4.743150079
-170.8163413,177.1663883,4.743
-171.376372,177.4240802,4.743
-171.9372519,177.681176,4.743
-172.4984838,177.9387417,4.743
-173.0604846,178.1958942,4.742152163
-173.6231601,178.4528155,4.742
-174.1867759,178.7088628,4.742
-174.7506291,178.9656431,4.74284686
-175.3155951,179.221467,4.743
-175.8808633,179.4783644,4.743
-176.4473616,179.7344314,4.743
-177.0145078,179.9909604,4.743844204
-177.5826369,180.2471744,4.744
-178.1514758,180.5036356,4.744
-178.7209753,180.7604099,4.744842062
-179.291604,181.0164722,4.745
-179.8626786,181.2733474,4.745841819
-180.4344991,181.5303379,4.746
-181.0073009,181.7869431,4.746840245
-181.5808451,182.043739,4.747
-182.1550672,182.3008384,4.747839838
-182.7299208,182.5583083,4.748
-183.3057333,182.8153862,4.748
-183.8819234,183.0733094,4.748838409
-184.4589657,183.3310262,4.749
-185.0367185,183.5889159,4.749836883
-185.6152644,183.8467862,4.75
-186.1946207,184.1045727,4.75
-186.7743447,184.363285,4.75
-187.3547912,184.6221117,4.75
-187.9355863,184.8818545,4.75
-188.5173948,185.141009,4.75
-189.0997502,185.4006296,4.75
-189.6823984,185.6613053,4.75
-190.2657429,185.9220871,4.75
-190.8497195,186.1830767,4.75
-191.4344333,186.4440241,4.74916849
-192.0196094,186.7055626,4.749
-192.6053495,186.9674464,4.749
-193.1913701,187.2302856,4.749
-193.7782008,187.4929147,4.749
-194.3655431,187.7559912,4.749
-194.9537344,188.0187829,4.749
-195.5421299,188.2827114,4.749
-196.1309831,188.5471789,4.74817291
-196.7207165,188.8112324,4.748
-197.3107965,189.076095,4.748
-197.9012196,189.3417401,4.748
-198.4922935,189.6074021,4.748
-199.0839462,189.8732461,4.748
-199.6761655,190.1393446,4.748
-200.2689466,190.405779,4.748
-200.8621752,190.6728023,4.748
-201.4560456,190.9398235,4.748823309
-202.0502549,191.2073703,4.749
-202.6449305,191.4752242,4.749821732
-203.2403299,191.7430342,4.75
-203.8363719,192.0110532,4.75
-204.4328158,192.2797043,4.75
-205.0294345,192.5493523,4.75
-205.6269453,192.8183934,4.750819306
-206.224751,193.088125,4.751
-206.8231472,193.3579345,4.750181724
-207.422165,193.6279425,4.75
-208.0215834,193.8985802,4.749182361
-208.6216218,194.1692288,4.749
-209.2217486,194.4410194,4.748183752
-209.8228405,194.7119598,4.748
-210.424087,194.9838031,4.748
-211.0258772,195.2557917,4.747184589
-211.6280606,195.528321,4.747
-212.2310365,195.8004957,4.746185677
-212.8344314,196.0731205,4.746
-213.4382729,196.3460488,4.745186634
-214.0427379,196.6188916,4.745
-214.6474168,196.892559,4.744187741
-215.2526358,197.1662908,4.744
-215.8583591,197.4401657,4.743189176
-216.4642735,197.7149376,4.743
-217.0710453,197.9891094,4.742189382
-217.6782293,198.2636366,4.742
-218.2858513,198.5384656,4.741191034
-218.8936363,198.814177,4.741
-219.5019442,199.0899501,4.74019221
-220.1107546,199.3658641,4.74
-220.7201832,199.6416927,4.74
-221.3301013,199.9176557,4.74
-221.9403009,200.1941872,4.73919427
-222.5508883,200.4710001,4.739
-223.1618915,200.7480016,4.73980506
-223.773461,201.0248949,4.74
-224.3852083,201.3025848,4.74
-224.9977609,201.5796668,4.740803851
-225.6105556,201.8573776,4.741803516
-226.2235742,202.1358244,4.742802238
-226.8373112,202.4139031,4.743
-227.4512544,202.6926791,4.744603435
-228.0656698,202.9715038,4.745801089
-228.6805385,203.2504443,4.746800876
-229.2959744,203.529279,4.747800283
-229.9115721,203.8088964,4.74879963
-230.5279736,204.0879167,4.749798985
-231.144616,204.3675535,4.750798405
-231.7615961,204.6475444,4.751798373
-232.3791259,204.9274227,4.752797938
-232.9971115,205.2074162,4.753797915
-233.6153567,205.4879632,4.754797022
-234.2339724,205.7687888,4.755796401
-234.8534251,206.0488371,4.756795847
-235.4730691,206.3294716,4.757795273
-236.0930096,206.6104447,4.758795177
-236.7131675,206.8919505,4.759
-237.3339817,207.1730723,4.759793851
-237.9551301,207.4545735,4.76
-238.5766519,207.7363566,4.76
-239.1985661,208.0183178,4.760791907
-239.8209807,208.3001469,4.761
-240.4438082,208.5820689,4.761
-241.0670219,208.8641656,4.761
-241.6904638,209.1467985,4.760209193
-242.314396,209.4294097,4.76
-242.9389047,209.711755,4.76
-243.5636358,209.9945183,4.76
-244.1887866,210.2772294,4.76
-244.8138807,210.560965,4.76
-245.4397762,210.8438687,4.76
-246.0657666,211.1275554,4.76
-246.6924304,211.4107126,4.76
-247.3192452,211.6944157,4.760786675
-247.9464299,211.9781435,4.761785716
-248.5738455,212.2622347,4.762
-249.2015512,212.5466281,4.76278466
-249.8297589,212.83084,4.764569296
-250.4581852,213.1154623,4.765784078
-251.086903,213.4003344,4.767567259
-251.7160945,213.6850665,4.76878269
-252.3455345,213.9701675,4.770566087
-252.9755465,214.2549172,4.772564331
-253.6055431,214.5405989,4.774563629
-254.2361667,214.8257457,4.777344691
-254.8669267,215.1114184,4.779562367
-255.498072,215.3971307,4.781560354
-256.1291728,215.6838567,4.784339966
-256.7609119,215.9700582,4.787339771
-257.3929104,216.2564839,4.789557379
-258.025022,216.543434,4.793114063
-258.6575307,216.8303117,4.796334269
-259.2904034,217.117254,4.799333665
-259.9233262,217.4049967,4.802333299
-260.5563232,217.6934186,4.80610614
-261.1897253,217.9817234,4.809330452
-261.8230073,218.2710507,4.813104147
-262.4564596,218.5608001,4.817100692
-263.0902269,218.8506937,4.821874029
-263.7240155,219.1413715,4.826097889
-264.3577102,219.4330053,4.830095964
-264.9916104,219.7249593,4.834869167
-265.6255113,220.0176874,4.839868386
-266.2597571,220.3104438,4.844091383
-266.893914,220.6041841,4.848863675
-267.5283707,220.8980378,4.853861187
-268.1628763,221.1925803,4.858857294
-268.7978729,221.4868073,4.863857267
-269.4330617,221.7813085,4.869623224
-270.0684795,222.0760384,4.874848109
-270.7044577,222.3702587,4.880617525
-271.3404829,222.66504,4.886617764
-271.9770849,222.959193,4.892616185
-272.6141816,223.252883,4.898609858
-273.2512294,223.5460302,4.905376148
-273.8871679,223.8373598,4.912372917
-274.5201713,224.1268584,4.919373732
-275.1495246,224.4137485,4.92714681
-275.7747638,224.698354,4.935150818
-276.3962108,224.979936,4.943147644
-277.0137214,225.2587899,4.951152226
-277.6277474,225.5338626,4.959926144
-278.2377623,225.8063651,4.968927522
-278.8438888,226.0761473,4.977930578
-279.4465111,226.3423768,4.986941099
-280.0454854,226.6051893,4.996717147
